"","rules","support","confidence","lift"
"170","{Type=Mortgage,Company=Seterus, Inc.} => {State=CA}",0.0012444307881395,0.307984790874525,0.943331139147467
"10","{Company=CIT Bank National Association} => {State=CA}",0.00122906744507605,0.496894409937888,1.52194518577277
"158","{Type=Debt collection,Company=Frederick J. Hanna & Associates, P.C.} => {State=GA}",0.0012137041020126,0.951807228915663,9.99566513877387
"196","{Type=Bank account or service,Company=HSBC North America Holdings Inc.} => {State=NY}",0.0012137041020126,0.774509803921569,5.03473915282682
"181","{Type=Bank account or service,Company=TD Bank US Holding Company} => {State=FL}",0.00119834075894915,0.362790697674419,1.61861995418657
"5","{Company=Citizens Financial Group, Inc.} => {State=NY}",0.0011829774158857,0.631147540983607,4.10280569685638
"167","{Type=Credit card,Company=Barclays PLC} => {State=CA}",0.0011829774158857,0.37378640776699,1.14487587791414
"179","{Type=Credit card,Company=Discover} => {State=CA}",0.0011829774158857,0.314285714285714,0.962630330001277
"13","{Company=Caliber Home Loans, Inc} => {State=CA}",0.00116761407282225,0.391752577319588,1.19990472249456
"17","{Company=Dynamic Recovery Solutions, LLC} => {State=CA}",0.00116761407282225,0.32618025751073,0.999062301132812
"165","{Type=Debt collection,Company=Dynamic Recovery Solutions, LLC} => {State=CA}",0.00116761407282225,0.329004329004329,1.00771219118591
"162","{Type=Mortgage,Company=Caliber Home Loans, Inc} => {State=CA}",0.0011522507297588,0.394736842105263,1.20904527093462
"1","{Company=Union Bank} => {State=CA}",0.00112152404363189,0.973333333333333,2.9812369613979
"36","{Company=Discover} => {State=FL}",0.00110616070056844,0.170616113744076,0.761217550455953
"6","{Company=PennyMac Loan Services, LLC} => {State=CA}",0.00107543401444154,0.573770491803279,1.75741006594868
"21","{Company=Bayview Loan Servicing, LLC} => {State=FL}",0.00107543401444154,0.288065843621399,1.28522899179634
"161","{Type=Bank account or service,Company=BB&T Financial} => {State=FL}",0.00107543401444154,0.666666666666667,2.97438709530011
"198","{Type=Mortgage,Company=HSBC North America Holdings Inc.} => {State=FL}",0.00107543401444154,0.184210526315789,0.821870118438189
"204","{Type=Student loan,Company=Navient Solutions, Inc.} => {State=GA}",0.00107543401444154,0.114192495921697,1.19922387214315
"226","{Type=Bank account or service,Company=Capital One} => {State=NY}",0.00107543401444154,0.414201183431953,2.69253520718923
"268","{Type=Credit card,Company=Wells Fargo & Company} => {State=FL}",0.00107543401444154,0.241379310344828,1.07693325864314
"3","{Company=ACE Cash Express Inc.} => {State=TX}",0.00106007067137809,0.627272727272727,3.13131235663638
"49","{Company=Portfolio Recovery Associates, Inc.} => {State=NY}",0.00106007067137809,0.131428571428571,0.854357906150576
"159","{Type=Mortgage,Company=PennyMac Loan Services, LLC} => {State=CA}",0.00106007067137809,0.570247933884298,1.74662077156505
"193","{Type=Credit card,Company=Amex} => {State=TX}",0.00106007067137809,0.135559921414538,0.676707974911596
"243","{Type=Debt collection,Company=Citibank} => {State=FL}",0.00106007067137809,0.191135734072022,0.852767491311805
"30","{Company=Resurgent Capital Services L.P.} => {State=FL}",0.00104470732831464,0.186813186813187,0.833482098133548
"40","{Company=PNC Bank N.A.} => {State=GA}",0.00104470732831464,0.152808988764045,1.60476558222841
"184","{Type=Bank account or service,Company=SunTrust Banks, Inc.} => {State=GA}",0.00104470732831464,0.348717948717949,3.66215735431612
"188","{Type=Debt collection,Company=Portfolio Recovery Associates, Inc.} => {State=NY}",0.00104470732831464,0.133333333333333,0.866739904790439
"4","{Company=Residential Credit Solutions} => {State=CA}",0.00102934398525119,0.572649572649573,1.75397678621056
"231","{Type=Consumer Loan,Company=Wells Fargo & Company} => {State=CA}",0.00102934398525119,0.376404494382022,1.15289485385751
"7","{Company=National Credit Systems,Inc.} => {State=TX}",0.00101398064218774,0.528,2.6357481401948
"27","{Company=ERC Holdings LLC} => {State=FL}",0.00101398064218774,0.194117647058824,0.86607153657268
"160","{Type=Bank account or service,Company=BBVA Compass} => {State=TX}",0.00101398064218774,0.717391304347826,3.58117953830815
"172","{Type=Debt collection,Company=ERC Holdings LLC} => {State=FL}",0.00101398064218774,0.196428571428571,0.876381912008069
"186","{Type=Mortgage,Company=SunTrust Banks, Inc.} => {State=GA}",0.00101398064218774,0.280851063829787,2.94943461514696
"241","{Type=Debt collection,Company=Citibank} => {State=TX}",0.00101398064218774,0.182825484764543,0.912655173197646
